game,net winnings,bet
1302,2.0,45.0
1303,6.5,236.0
1304,47.5,317.0
1305,-5.5,45.0
1306,194.0,470.0
1307,-4.0,51.0
1308,8.5,49.0
1309,2.5,50.0
1310,6.0,51.0
1311,-5.5,47.0
1312,1.0,49.0
1313,-5.0,52.0
1314,0.0,46.0
1315,-4.0,45.0
1316,-83.5,160.0
1317,4.0,51.0
1318,-7.0,50.0
1319,-100.5,183.0
1320,-103.5,255.0
1321,13.5,48.0
1322,9.0,47.0
1323,-6.5,54.0
1324,9.0,49.0
1325,-21.0,48.0
1326,31.5,87.0
1327,110.0,236.0
1328,9.5,462.0
1329,-1.5,49.0
1330,5.5,49.0
1331,5.5,47.0
1332,-0.5,50.0
1333,53.0,199.0
1334,42.5,216.0
1335,76.5,234.0
1336,-4.0,48.0
1337,-32.0,427.0
1338,-10.0,47.0
1339,-0.5,49.0
1340,-9.5,47.0
1341,0.0,46.0
1342,15.0,447.0
1343,-108.0,242.0
1344,-7.5,47.0
1345,11.0,222.0
1346,2.0,50.0
1347,55.5,600.0
1348,6.0,48.0
1349,12.5,48.0
1350,-7.0,50.0
1351,69.0,127.0
1352,-13.5,44.0
1353,14.0,180.0
1354,-8.0,46.0
1355,-9.5,45.0
1356,77.0,274.0
1357,-18.0,48.0
1358,-3.0,46.0
1359,-8.5,46.0
1360,-7.5,46.0
1361,-38.5,82.0
1362,1.0,52.0
1363,-2.5,48.0
1364,3.5,49.0
1365,-5.5,84.0
1366,87.0,334.0
1367,-17.5,47.0
1368,-3.5,48.0
1369,-6.5,45.0
1370,11.0,106.0
1371,-1.0,47.0
1372,-17.5,50.0
1373,5.5,88.0
1374,4.0,52.0
1375,3.0,49.0
1376,2.0,51.0
1377,4.5,47.0
1378,-5.0,48.0
1379,8.0,52.0
1380,-2.0,45.0
1381,-8.5,49.0
1382,2.5,51.0
1383,3.0,48.0
1384,-0.5,48.0
1385,-1.0,49.0
1386,-1.5,46.0
1387,-11.0,291.0
1388,1.5,66.0
1389,-13.0,69.0
1390,-8.5,49.0
1391,6.5,199.0
1392,2.5,46.0
1393,8.0,162.0
1394,-10.5,56.0
1395,-12.0,50.0
1396,9.0,46.0
1397,-3.0,46.0
1398,26.0,354.0
1399,0.0,46.0
1400,13.5,182.0
1401,-7.0,48.0
1402,0.5,44.0
1403,-12.0,49.0
1404,1.0,50.0
1405,3.0,89.0
1406,-9.0,51.0
1407,4.5,46.0
1408,-2.5,54.0
1409,0.0,47.0
1410,-32.5,124.0
1411,6.5,47.0
1412,-2.5,49.0
1413,34.5,408.0
1414,12.5,47.0
1415,2.5,50.0
1416,4.0,46.0
1417,1.5,48.0
1418,-2.0,44.0
1419,11.0,47.0
1420,16.5,67.0
1421,-25.5,101.0
1422,8.5,48.0
1423,0.5,47.0
1424,7.5,47.0
1425,-13.0,64.0
1426,2.0,50.0
1427,-2.0,47.0
1428,-7.5,47.0
1429,5.5,46.0
1430,5.5,44.0
1431,86.0,390.0
1432,-67.5,255.0
1433,-1.0,49.0
1434,-10.0,47.0
1435,7.5,48.0
1436,4.5,47.0
1437,-5.5,48.0
1438,1.5,46.0
1439,2.5,47.0
1440,3.5,51.0
1441,-4.5,50.0
1442,-8.0,48.0
1443,-6.5,46.0
1444,9.0,48.0
1445,36.0,86.0
1446,3.0,50.0
1447,6.5,45.0
1448,-10.0,52.0
1449,-3.5,47.0
1450,0.0,63.0
1451,-7.0,47.0
1452,26.0,105.0
1453,127.5,162.0
1454,11.5,48.0
1455,-6.5,122.0
1456,46.5,85.0
1457,-13.5,49.0
1458,-3.0,49.0
1459,-13.0,52.0
1460,17.0,126.0
1461,20.5,70.0
1462,4.0,45.0
1463,8.0,47.0
1464,-7.5,47.0
1465,29.5,202.0
1466,-3.5,64.0
1467,21.5,87.0
1468,-6.0,200.0
1469,-9.0,49.0
1470,-8.5,48.0
1471,6.0,49.0
1472,-22.0,64.0
1473,30.0,89.0
1474,2.0,48.0
1475,-21.5,107.0
1476,-25.5,66.0
1477,5.0,47.0
1478,-12.0,46.0
1479,-115.0,310.0
1480,76.0,165.0
1481,24.5,85.0
1482,-10.0,48.0
1483,-2.5,50.0
1484,15.5,124.0
1485,41.0,126.0
1486,-9.5,51.0
1487,15.0,66.0
1488,7.5,45.0
1489,-5.0,47.0
1490,-6.5,43.0
1491,-10.0,51.0
1492,5.5,49.0
1493,3.0,45.0
1494,-7.5,47.0
1495,11.0,51.0
1496,0.0,47.0
1497,-67.5,349.0
1498,-13.5,52.0
1499,5.5,50.0
1500,-13.0,255.0
1501,-9.5,50.0
1502,6.5,46.0
1503,5.0,51.0
1504,29.5,559.0
1505,12.5,272.0
1506,-3.5,47.0
1507,4.0,46.0
1508,-20.0,65.0
1509,-2.0,86.0
1510,-6.5,46.0
1511,13.5,423.0
1512,1.5,49.0
1513,-8.0,49.0
1514,-0.5,49.0
1515,-3.5,46.0
1516,-5.0,48.0
1517,-9.5,48.0
1518,-55.0,259.0
1519,0.0,51.0
1520,-4.5,48.0
1521,-3.0,273.0
1522,22.5,142.0
1523,2.5,89.0
1524,2.0,50.0
1525,-11.5,124.0
1526,-14.0,54.0
1527,1.0,47.0
1528,10.5,50.0
1529,10.5,48.0
1530,1.5,47.0
1531,7.5,47.0
1532,-3.0,44.0
1533,1.5,47.0
1534,8.0,49.0
1535,-2.0,45.0
1536,2.0,50.0
1537,-8.0,49.0
1538,-3.5,390.0
1539,22.5,61.0
1540,-3.5,46.0
1541,-5.5,48.0
1542,-47.5,87.0
1543,-2.0,51.0
1544,-4.0,50.0
1545,16.5,84.0
1546,-91.0,429.0
1547,5.5,50.0
1548,-139.5,278.0
1549,8.5,47.0
1550,-82.0,540.0
1551,-15.0,46.0
1552,196.0,544.0
1553,13.5,53.0
1554,4.0,45.0
1555,54.0,200.0
1556,1.5,50.0
1557,3.5,47.0
1558,1.5,49.0
1559,2.0,50.0
1560,7.0,49.0
1561,-51.5,86.0
1562,-12.0,48.0
1563,2.5,47.0
1564,2.0,48.0
1565,4.0,48.0
1566,-4.0,45.0
1567,9.5,50.0
1568,-12.0,83.0
1569,3.5,48.0
1570,-10.5,49.0
1571,-3.0,49.0
1572,6.0,51.0
1573,-11.0,49.0
1574,-4.0,46.0
1575,24.5,47.0
1576,0.0,46.0
1577,-96.0,239.0
1578,-138.5,519.0
1579,4.0,47.0
1580,-4.0,47.0
1581,6.0,51.0
1582,11.0,49.0
1583,0.5,48.0
1584,13.5,45.0
1585,12.5,47.0
1586,10.5,179.0
1587,69.5,392.0
1588,0.0,44.0
1589,3.5,47.0
1590,2.5,42.0
1591,-9.5,51.0
1592,11.5,49.0
1593,-0.5,49.0
1594,87.5,236.0
1595,-10.5,50.0
1596,27.0,125.0
1597,-5.0,43.0
1598,44.0,715.0
1599,12.0,46.0
1600,9.5,426.0
1601,69.5,299.0
1602,81.0,164.0
1603,-45.0,103.0
1604,1.0,49.0
1605,-0.5,47.0
1606,21.5,70.0
1607,6.0,48.0
1608,5.5,51.0
1609,11.5,161.0
1610,2.0,48.0
1611,-6.0,85.0
1612,-35.0,86.0
1613,-1.0,47.0
1614,-1.5,49.0
1615,3.0,52.0
1616,-19.0,50.0
1617,-26.5,104.0
1618,-13.5,371.0
1619,-22.5,351.0
1620,4.0,46.0
1621,-19.5,68.0
1622,-151.0,349.0
1623,5.5,45.0
1624,9.5,52.0
1625,-1.0,88.0
1626,-8.5,46.0
1627,-1.5,51.0
1628,-0.5,45.0
1629,39.0,161.0
1630,3.0,50.0
1631,11.5,49.0
1632,-10.5,46.0
1633,5.5,48.0
1634,-5.0,49.0
1635,-4.0,163.0
1636,1.5,49.0
1637,11.0,47.0
1638,-2.5,47.0
1639,-33.0,106.0
1640,23.5,67.0
1641,-2.0,50.0
1642,5.5,44.0
1643,-9.0,52.0
1644,5.5,47.0
1645,-8.0,198.0
1646,4.0,47.0
1647,-14.0,48.0
1648,11.5,48.0
1649,-5.5,89.0
1650,3.0,47.0
1651,3.5,47.0
1652,-7.0,44.0
1653,-1.5,47.0
1654,-21.0,65.0
1655,-9.0,127.0
1656,-9.0,65.0
1657,60.0,483.0
1658,-3.0,48.0
1659,61.0,390.0
1660,58.0,121.0
1661,3.0,49.0
1662,-3.5,46.0
1663,-30.0,415.0
1664,0.5,52.0
1665,-11.5,218.0
1666,5.0,46.0
1667,4.0,50.0
1668,7.0,51.0
1669,8.0,53.0
1670,-24.0,314.0
1671,-0.5,103.0
1672,-119.5,315.0
1673,4.5,46.0
1674,-11.5,53.0
1675,19.0,50.0
1676,6.5,44.0
1677,-15.0,48.0
1678,43.0,217.0
1679,72.5,616.0
1680,15.5,51.0
1681,11.5,64.0
1682,-22.0,123.0
1683,7.5,53.0
1684,-2.5,49.0
1685,2.0,44.0
1686,51.5,464.0
1687,6.0,46.0
1688,6.5,48.0
1689,-6.5,50.0
1690,-6.5,47.0
1691,-0.5,48.0
1692,-98.0,258.0
1693,-1.5,388.0
1694,-142.5,216.0
1695,-7.5,45.0
1696,5.5,257.0
1697,-28.0,194.0
1698,-53.0,109.0
1699,-4.0,51.0
1700,-3.0,45.0
1701,-9.5,49.0
1702,-1.0,47.0
1703,-36.5,110.0
1704,-25.5,218.0
1705,1.0,44.0
1706,24.5,392.0
1707,7.5,46.0
1708,-0.5,46.0
1709,22.0,68.0
1710,-18.5,45.0
1711,-0.5,51.0
1712,-8.5,44.0
1713,-65.0,368.0
1714,28.5,140.0
1715,-20.0,69.0
1716,5.0,48.0
1717,2.0,50.0
1718,-3.0,46.0
1719,0.5,46.0
1720,29.0,67.0
1721,10.5,47.0
1722,-7.0,52.0
1723,-0.5,46.0
1724,1.5,52.0
1725,28.0,104.0
1726,-40.0,164.0
1727,1.5,53.0
1728,0.0,45.0
1729,1.0,141.0
1730,-14.5,45.0
1731,-65.0,177.0
1732,3.0,52.0
1733,-16.0,45.0
1734,9.0,49.0
1735,52.0,123.0
1736,3.0,179.0
1737,14.5,51.0
1738,-71.0,312.0
1739,33.0,82.0
1740,-86.5,349.0
1741,64.5,255.0
1742,-15.5,50.0
1743,-10.0,88.0
1744,-5.0,48.0
1745,104.5,161.0
1746,23.5,314.0
1747,-18.0,49.0
1748,62.0,122.0
1749,43.0,128.0
1750,-12.0,218.0
1751,11.0,46.0
1752,-162.0,274.0
1753,28.5,290.0
1754,-3.0,53.0
1755,-27.5,67.0
1756,-0.5,53.0
1757,31.0,49.0
1758,0.5,46.0
1759,19.5,429.0
1760,3.5,47.0
1761,-5.0,47.0
1762,-11.5,49.0
1763,9.0,142.0
1764,-57.5,371.0
1765,36.5,163.0
1766,-17.5,63.0
1767,-5.5,51.0
1768,-55.5,256.0
1769,-163.0,386.0
1770,20.0,104.0
1771,1.5,56.0
1772,4.5,49.0
1773,1.0,409.0
1774,10.0,48.0
1775,-131.5,468.0
1776,0.0,51.0
1777,-27.5,69.0
1778,11.5,49.0
1779,7.5,49.0
1780,5.0,48.0
1781,9.0,46.0
1782,4.5,48.0
1783,2.5,48.0
1784,2.0,45.0
1785,-4.0,48.0
1786,-57.5,259.0
1787,-10.0,140.0
1788,-60.5,118.0
1789,4.5,47.0
1790,-18.0,88.0
1791,0.0,50.0
1792,-10.0,49.0
1793,15.5,49.0
1794,0.0,52.0
1795,-11.0,50.0
1796,-1.0,48.0
1797,6.0,48.0
1798,-5.0,48.0
1799,5.5,46.0
1800,-5.0,88.0
1801,-6.0,47.0
1802,-39.0,86.0
1803,16.0,51.0
1804,30.5,108.0
1805,6.0,48.0
1806,-36.5,218.0
1807,-12.0,46.0
1808,1.0,46.0
1809,-5.0,49.0
1810,-9.0,48.0
1811,2.5,50.0
1812,6.5,43.0
1813,11.5,220.0
1814,-6.5,49.0
1815,11.5,51.0
1816,-0.5,45.0
1817,-0.5,46.0
1818,4.0,44.0
1819,-5.0,69.0
1820,-4.5,69.0
1821,-37.0,181.0
1822,18.5,66.0
1823,-7.5,46.0
1824,-147.5,501.0
1825,-8.0,49.0
1826,-8.0,54.0
1827,-9.5,45.0
1828,18.0,294.0
1829,-1.5,51.0
1830,7.5,47.0
1831,21.5,85.0
1832,-1.0,50.0
1833,151.0,429.0
1834,-1.0,48.0
1835,1.5,48.0
1836,-1.5,49.0
1837,4.0,47.0
1838,-39.5,180.0
1839,9.0,52.0
1840,7.0,45.0
1841,-2.0,47.0
1842,-54.0,197.0
1843,4.0,46.0
1844,14.0,49.0
1845,0.0,50.0
1846,-6.5,48.0
1847,-36.0,239.0
1848,-18.5,51.0
1849,14.5,49.0
1850,-63.5,259.0
1851,20.5,68.0
1852,4.5,83.0
1853,-14.0,51.0
1854,5.0,48.0
1855,-2.5,48.0
1856,1.0,46.0
1857,22.0,66.0
1858,-8.5,52.0
1859,97.5,431.0
1860,3.0,51.0
1861,83.5,274.0
1862,3.5,50.0
1863,-4.0,50.0
1864,-14.0,45.0
1865,4.5,54.0
1866,-44.5,292.0
1867,9.5,63.0
1868,-19.5,258.0
1869,-32.5,142.0
1870,120.5,312.0
1871,4.5,47.0
1872,6.5,47.0
1873,76.5,104.0
1874,3.0,53.0
1875,-7.0,48.0
1876,50.0,409.0
1877,2.0,46.0
1878,-36.0,86.0
1879,-18.5,87.0
1880,-31.0,163.0
1881,-30.5,127.0
1882,-5.5,50.0
1883,6.5,51.0
1884,6.0,49.0
1885,-96.0,467.0
1886,17.5,69.0
1887,-11.5,47.0
1888,46.5,161.0
1889,5.5,82.0
1890,-1.0,44.0
1891,-9.0,47.0
1892,-8.0,50.0
1893,12.5,46.0
1894,-22.0,55.0
1895,-28.5,68.0
1896,12.5,50.0
1897,-3.0,44.0
1898,-30.5,352.0
1899,-0.5,47.0
1900,5.5,49.0
1901,42.0,524.0
1902,10.0,91.0
1903,1.0,48.0
1904,-57.0,107.0
1905,8.5,46.0
1906,-4.5,44.0
1907,-5.0,48.0
1908,2.0,52.0
1909,-3.5,44.0
1910,-0.5,46.0
1911,175.5,409.0
1912,6.5,49.0
1913,67.5,181.0
1914,-5.0,49.0
1915,-9.5,50.0
1916,29.5,318.0
1917,1.5,50.0
1918,-1.0,123.0
1919,4.5,52.0
1920,-24.0,106.0
1921,128.5,330.0
1922,33.0,448.0
1923,13.0,88.0
1924,-43.0,103.0
1925,1.5,47.0
1926,45.5,127.0
1927,1.0,64.0
1928,1.0,47.0
1929,0.5,44.0
1930,5.0,52.0
1931,3.5,52.0
1932,170.0,580.0
1933,-3.0,48.0
1934,-57.0,390.0
1935,10.0,46.0
1936,-44.5,122.0
1937,2.5,52.0
1938,1.0,46.0
1939,48.0,237.0
1940,11.0,87.0
1941,-3.5,49.0
1942,-5.0,46.0
1943,18.0,52.0
1944,0.0,46.0
1945,24.0,122.0
1946,11.0,46.0
1947,5.5,45.0
1948,0.5,49.0
1949,-4.5,51.0
1950,-7.0,48.0
1951,-2.0,47.0
1952,2.0,47.0
1953,3.0,50.0
1954,-6.5,48.0
1955,68.0,107.0
1956,-2.0,51.0
1957,5.5,50.0
1958,6.5,48.0
1959,1.5,50.0
1960,44.5,198.0
1961,-46.0,237.0
1962,2.5,128.0
1963,23.0,49.0
1964,19.0,239.0
1965,-7.5,45.0
1966,33.5,64.0
1967,23.0,107.0
1968,9.0,50.0
1969,-130.0,504.0
1970,64.0,165.0
1971,1.5,446.0
1972,-0.5,46.0
1973,18.0,49.0
1974,-5.0,51.0
1975,-4.0,46.0
1976,-1.5,48.0
1977,17.0,163.0
1978,-104.5,179.0
1979,-36.0,122.0
1980,-4.0,46.0
1981,4.5,45.0
1982,28.5,65.0
1983,-1.5,52.0
1984,-92.0,296.0
1985,-11.0,103.0
1986,7.5,49.0
1987,-3.0,49.0
1988,7.0,46.0
1989,-4.0,47.0
1990,14.0,125.0
1991,-4.5,48.0
1992,6.5,49.0
1993,3.5,50.0
1994,-26.0,69.0
1995,80.5,257.0
1996,-1.5,47.0
1997,4.0,46.0
1998,40.0,90.0
1999,12.0,48.0
2000,-3.5,50.0
2001,5.0,43.0
2002,2.0,329.0
2003,-1.0,45.0
2004,-15.5,107.0
2005,2.0,51.0
2006,46.5,165.0
2007,30.0,294.0
2008,-255.5,429.0
2009,-2.5,50.0
2010,-4.0,46.0
2011,1.0,45.0
2012,1.0,46.0
2013,-0.5,45.0
2014,5.0,51.0
2015,46.0,619.0
2016,-70.5,635.0
2017,-5.0,48.0
2018,40.0,204.0
2019,-1.5,50.0
2020,9.0,49.0
2021,42.5,86.0
2022,-6.0,46.0
2023,-45.5,238.0
2024,-23.5,67.0
2025,3.0,48.0
2026,2.0,48.0
2027,-4.5,49.0
2028,0.5,45.0
2029,-39.0,84.0
2030,27.5,90.0
2031,7.0,52.0
2032,-8.5,52.0
2033,-0.5,47.0
2034,4.5,47.0
2035,26.5,146.0
2036,13.0,52.0
2037,-5.5,51.0
2038,-0.5,123.0
2039,8.5,49.0
2040,-1.5,48.0
2041,-54.0,215.0
2042,1.5,47.0
2043,0.0,51.0
2044,-3.0,51.0
2045,-34.5,222.0
2046,0.5,47.0
2047,-68.0,273.0
2048,2.5,51.0
2049,-48.0,181.0
2050,-36.0,86.0
2051,3.5,49.0
2052,36.5,158.0
2053,-17.0,66.0
2054,20.0,184.0
2055,-8.5,49.0
2056,-9.0,45.0
2057,68.0,273.0
2058,0.0,49.0
2059,-121.0,334.0
2060,-4.0,180.0
2061,38.0,584.0
2062,-4.5,45.0
2063,5.0,51.0
2064,5.5,48.0
2065,-31.5,236.0
2066,5.5,45.0
2067,5.0,49.0
2068,237.5,469.0
2069,11.5,200.0
2070,2.5,49.0
2071,-9.0,53.0
2072,19.0,54.0
2073,67.5,469.0
2074,7.0,50.0
2075,-8.5,46.0
2076,198.0,370.0
2077,-1.5,49.0
2078,-5.5,50.0
2079,-2.0,43.0
2080,-63.0,103.0
2081,6.0,49.0
2082,-3.5,46.0
2083,-8.0,50.0
2084,3.0,47.0
2085,6.5,48.0
2086,-30.0,179.0
2087,15.5,50.0
2088,-63.0,198.0
2089,31.5,255.0
2090,-3.0,52.0
2091,1.5,52.0
2092,7.0,49.0
2093,-2.0,48.0
2094,-2.0,44.0
2095,44.5,237.0
2096,9.5,51.0
2097,9.5,130.0
2098,2.0,53.0
2099,23.5,142.0
2100,-6.0,48.0
2101,-29.5,123.0
2102,10.0,46.0
2103,1.5,44.0
2104,61.5,102.0
2105,2.0,49.0
2106,-3.0,49.0
2107,17.5,71.0
2108,9.5,48.0
2109,-3.5,48.0
2110,7.0,48.0
2111,-14.5,44.0
2112,54.0,105.0
2113,-13.0,52.0
2114,-65.0,127.0
2115,8.0,47.0
2116,12.0,58.0
2117,14.0,47.0
2118,3.0,45.0
2119,3.0,49.0
2120,98.5,277.0
2121,1.0,46.0
2122,-30.5,125.0
2123,-1.5,47.0
2124,6.0,43.0
2125,3.5,50.0
2126,15.5,50.0
2127,-136.0,299.0
2128,-17.0,124.0
2129,5.0,49.0
2130,-3.5,45.0
2131,17.0,51.0
2132,7.0,48.0
2133,68.0,236.0
2134,6.0,48.0
2135,-43.0,105.0
2136,-0.5,46.0
2137,-3.5,49.0
2138,-1.0,45.0
2139,-137.5,297.0
2140,-13.5,218.0
2141,-15.0,45.0
2142,13.0,51.0
2143,130.5,203.0
2144,3.5,47.0
2145,6.5,43.0
2146,8.0,49.0
2147,100.5,261.0
2148,111.0,181.0
2149,6.5,48.0
2150,-13.5,48.0
2151,-21.5,46.0
2152,8.5,202.0
2153,6.5,47.0
2154,-16.0,47.0
2155,-3.5,45.0
2156,5.0,47.0
2157,1.0,48.0
2158,33.0,105.0
2159,-8.5,45.0
2160,-17.0,67.0
2161,10.0,46.0
2162,9.0,48.0
2163,3.5,44.0
2164,52.5,102.0
2165,-7.0,48.0
2166,-3.0,53.0
2167,7.5,46.0
2168,-22.0,67.0
2169,-45.5,122.0
2170,9.0,48.0
2171,-42.0,165.0
2172,-17.0,105.0
2173,-22.0,65.0
2174,30.0,163.0
2175,18.5,64.0
2176,93.5,409.0
2177,12.5,49.0
2178,4.0,46.0
2179,8.0,45.0
2180,-3.0,49.0
2181,5.5,48.0
2182,-5.0,43.0
2183,4.0,67.0
2184,-119.0,503.0
2185,1.0,45.0
2186,-16.5,44.0
2187,-63.0,200.0
2188,11.5,48.0
2189,-6.5,48.0
2190,7.5,47.0
2191,3.0,50.0
2192,-11.0,50.0
2193,-8.0,53.0
2194,5.5,49.0
2195,141.0,522.0
2196,-2.0,42.0
2197,-4.5,51.0
2198,-9.0,67.0
2199,49.5,368.0
2200,136.5,547.0
2201,11.0,47.0
2202,22.0,71.0
2203,1.0,52.0
2204,-4.0,49.0
2205,-65.0,262.0
2206,45.5,105.0
2207,15.5,49.0
2208,-21.0,180.0
2209,175.5,429.0
2210,-18.5,46.0
2211,13.0,50.0
2212,-4.0,51.0
2213,-5.0,43.0
2214,-0.5,49.0
2215,16.0,51.0
2216,-15.0,106.0
2217,4.0,181.0
2218,0.5,84.0
2219,54.5,376.0
2220,2.0,45.0
2221,17.5,63.0
2222,17.5,159.0
2223,5.0,49.0
2224,-1.5,48.0
2225,76.5,217.0
2226,1.0,46.0
2227,56.5,200.0
2228,22.0,69.0
2229,-24.0,67.0
2230,5.5,50.0
2231,-18.0,47.0
2232,13.5,47.0
2233,78.5,294.0
2234,1.5,52.0
2235,11.5,46.0
2236,0.0,49.0
2237,16.5,65.0
2238,-7.5,49.0
2239,0.0,47.0
2240,6.5,49.0
2241,3.5,46.0
2242,-2.0,52.0
2243,11.0,52.0
2244,3.5,50.0
2245,2.0,50.0
2246,13.5,49.0
2247,20.0,102.0
2248,91.0,335.0
2249,-81.0,352.0
2250,-51.5,162.0
2251,-40.0,87.0
2252,10.5,48.0
2253,66.5,256.0
2254,1.0,53.0
2255,15.0,50.0
2256,4.0,45.0
2257,36.0,239.0
2258,-2.0,49.0
2259,8.0,55.0
2260,7.5,47.0
2261,-43.5,351.0
2262,1.5,48.0
2263,-1.5,49.0
2264,-29.0,202.0
2265,-8.0,202.0
2266,-1.0,48.0
2267,58.0,180.0
2268,-109.0,354.0
2269,4.5,47.0
2270,2.0,47.0
2271,21.5,65.0
2272,-11.0,129.0
2273,-0.5,48.0
2274,-3.0,47.0
2275,-10.0,49.0
2276,-5.5,46.0
2277,18.5,85.0
2278,8.0,69.0
2279,11.5,52.0
2280,-9.0,48.0
2281,-0.5,48.0
2282,-1.0,46.0
2283,-1.0,46.0
2284,-8.5,47.0
2285,-3.5,51.0
2286,-7.0,51.0
2287,-7.0,48.0
2288,-105.5,353.0
2289,-4.5,49.0
2290,-4.0,84.0
2291,-3.0,50.0
2292,-2.5,46.0
2293,2.5,48.0
2294,-77.0,386.0
2295,-8.0,87.0
2296,5.5,52.0
2297,2.0,45.0
2298,76.5,199.0
2299,-4.0,51.0
2300,16.0,48.0
2301,-6.0,49.0
2302,-112.0,468.0
2303,9.5,50.0
2304,3.5,50.0
2305,-57.5,177.0
2306,-4.0,47.0
2307,-16.0,125.0
2308,-4.0,48.0
2309,0.0,50.0
2310,-10.5,45.0
2311,-0.5,46.0
2312,9.5,53.0
2313,10.0,45.0
2314,4.0,46.0
2315,-9.0,46.0
2316,-10.5,49.0
2317,6.5,48.0
2318,-2.0,45.0
2319,5.5,48.0
2320,-253.5,540.0
2321,5.5,46.0
2322,21.5,66.0
2323,15.0,48.0
2324,-19.0,48.0
2325,12.0,428.0
2326,93.5,354.0
2327,7.0,54.0
2328,-1.5,48.0
2329,-148.0,620.0
2330,1.5,49.0
2331,45.0,162.0
2332,-33.0,88.0
2333,-8.0,104.0
2334,-0.5,48.0
2335,-61.5,182.0
2336,16.5,123.0
2337,8.0,49.0
2338,-6.0,48.0
2339,116.5,319.0
2340,-2.0,51.0
2341,49.0,91.0
2342,-3.5,53.0
2343,-5.0,45.0
2344,72.0,104.0
2345,46.5,199.0
2346,1.0,46.0
2347,-7.5,47.0
2348,4.0,54.0
2349,-15.5,44.0
2350,2.5,46.0
2351,-3.5,47.0
2352,2.0,48.0
2353,0.0,45.0
2354,-15.0,102.0
2355,-8.5,45.0
2356,-5.5,44.0
2357,1.5,49.0
2358,17.5,51.0
2359,1.0,47.0
2360,-3.5,46.0
2361,14.0,47.0
2362,4.0,47.0
2363,-3.0,45.0
2364,3.0,50.0
2365,1.0,45.0
2366,-9.0,49.0
2367,-8.5,51.0
2368,4.0,51.0
2369,-141.0,219.0
2370,9.5,71.0
2371,-36.5,141.0
2372,-1.5,46.0
2373,-7.5,49.0
2374,7.0,48.0
2375,-2.5,48.0
2376,24.0,50.0
2377,36.0,125.0
2378,-19.0,48.0
2379,-56.0,368.0
2380,2.0,51.0
2381,1.5,48.0
2382,-52.0,157.0
2383,-1.5,51.0
2384,-13.0,61.0
2385,-31.0,524.0
2386,-30.5,66.0
2387,12.0,51.0
2388,53.5,82.0
2389,1.5,44.0
2390,-1.5,45.0
2391,4.0,48.0
2392,-50.5,142.0
2393,-7.5,46.0
2394,-49.5,105.0
2395,-3.0,47.0
2396,11.0,47.0
2397,-7.0,84.0
2398,-0.5,49.0
2399,3.5,48.0
2400,-4.5,48.0
2401,8.0,51.0
2402,-15.5,49.0
2403,3.5,46.0
2404,4.0,52.0
2405,61.5,372.0
2406,-2.5,144.0
2407,0.0,49.0
2408,-2.0,50.0
2409,-50.5,619.0
2410,1.5,47.0
2411,4.0,48.0
2412,-1.5,45.0
2413,-23.0,87.0
2414,26.5,54.0
2415,11.5,72.0
2416,-16.5,121.0
2417,-2.0,44.0
2418,0.5,49.0
2419,19.5,142.0
2420,-76.0,351.0
2421,1.5,47.0
2422,1.5,51.0
2423,-3.0,48.0
2424,2.0,48.0
2425,6.0,49.0
2426,-6.5,51.0
2427,-14.5,67.0
2428,19.0,66.0
2429,5.0,48.0
2430,86.5,313.0
2431,-9.5,52.0
2432,6.0,47.0
2433,3.5,47.0
2434,61.5,298.0
2435,6.5,53.0
2436,-31.5,240.0
2437,-4.5,51.0
2438,8.5,92.0
2439,-2.0,45.0
2440,14.5,47.0
2441,-20.5,48.0
2442,2.0,47.0
2443,22.5,146.0
2444,-0.5,48.0
2445,1.0,47.0
2446,0.0,47.0
2447,3.0,54.0
2448,21.0,109.0
2449,-6.0,48.0
2450,-6.0,333.0
2451,7.5,52.0
2452,-17.0,106.0
2453,4.5,47.0
2454,-4.0,48.0
2455,5.0,50.0
2456,10.0,49.0
2457,5.5,67.0
2458,15.0,276.0
2459,-94.0,293.0
2460,-1.5,47.0
2461,1.5,45.0
2462,1.5,48.0
2463,-3.5,45.0
2464,0.5,50.0
2465,-11.5,48.0
2466,-3.5,44.0
2467,-1.5,49.0
2468,-5.5,51.0
2469,4.5,50.0
2470,66.5,163.0
2471,-36.0,205.0
2472,-8.0,47.0
2473,19.5,66.0
2474,4.5,51.0
2475,-7.5,47.0
2476,1.0,49.0
2477,16.5,66.0
2478,-7.0,47.0
2479,9.5,50.0
2480,73.5,276.0
2481,54.0,124.0
2482,-0.5,51.0
2483,-49.0,122.0
2484,-19.0,315.0
2485,4.5,47.0
2486,2.5,332.0
2487,-92.5,396.0
2488,-7.5,46.0
2489,4.0,50.0
2490,27.0,309.0
2491,22.5,64.0
2492,-11.5,46.0
2493,-3.5,157.0
2494,6.5,47.0
2495,-4.5,48.0
2496,14.5,51.0
2497,-15.5,332.0
2498,123.0,450.0
2499,-0.5,45.0
2500,-145.5,395.0
2501,-5.0,47.0
2502,-11.5,126.0
2503,0.0,48.0
2504,-30.5,276.0
2505,-14.5,47.0
2506,-2.5,48.0
2507,0.5,47.0
2508,2.5,56.0
2509,1.0,53.0
2510,-4.5,45.0
2511,3.0,53.0
2512,43.0,529.0
2513,10.0,49.0
2514,-1.5,47.0
2515,-8.5,46.0
2516,3.0,50.0
2517,-2.5,46.0
2518,-4.5,46.0
2519,5.5,51.0
2520,-2.0,53.0
2521,4.5,411.0
